gysz;Megrendelésszám;Gyáriszám;Megnevezés ;Cikkszám;GYÉv
865983;4570000557;1300865983;G4_FLOG_RF1_MEMB_05;G00018;2013
866013;4570000557;1300866013;G4_FLOG_RF1_MEMB_05;G00018;2013
866015;4570000557;1300866015;G4_FLOG_RF1_MEMB_05;G00018;2013
866036;4570000557;1300866036;G4_FLOG_RF1_MEMB_05;G00018;2013
866057;4570000557;1300866057;G4_FLOG_RF1_MEMB_05;G00018;2013
866086;4570000557;1300866086;G4_FLOG_RF1_MEMB_05;G00018;2013
866186;4570000557;1300866186;G4_FLOG_RF1_MEMB_05;G00018;2013
866216;4570000557;1300866216;G4_FLOG_RF1_MEMB_05;G00018;2013
866231;4570000557;1300866231;G4_FLOG_RF1_MEMB_05;G00018;2013
866234;4570000557;1300866234;G4_FLOG_RF1_MEMB_05;G00018;2013
866235;4570000557;1300866235;G4_FLOG_RF1_MEMB_05;G00018;2013
866261;4570000557;1300866261;G4_FLOG_RF1_MEMB_05;G00018;2013
866452;4570000557;1300866452;G4_FLOG_RF1_MEMB_05;G00018;2013
866870;4570000557;1300866870;G4_FLOG_RF1_MEMB_05;G00018;2013
866951;4570000557;1300866951;G4_FLOG_RF1_MEMB_05;G00018;2013
867480;4570000557;1300867480;G4_FLOG_RF1_MEMB_05;G00018;2013
867594;4570000557;1300867594;G4_FLOG_RF1_MEMB_05;G00018;2013
867800;4570000557;1300867800;G4_FLOG_RF1_MEMB_05;G00018;2013
867908;4570000557;1300867908;G4_FLOG_RF1_MEMB_05;G00018;2013
867911;4570000557;1300867911;G4_FLOG_RF1_MEMB_05;G00018;2013
868197;4570000557;1300868197;G4_FLOG_RF1_MEMB_05;G00018;2013
868211;4570000557;1300868211;G4_FLOG_RF1_MEMB_05;G00018;2013
868213;4570000557;1300868213;G4_FLOG_RF1_MEMB_05;G00018;2013
868314;4570000557;1300868314;G4_FLOG_RF1_MEMB_05;G00018;2013
868321;4570000557;1300868321;G4_FLOG_RF1_MEMB_05;G00018;2013
868336;4570000557;1300868336;G4_FLOG_RF1_MEMB_05;G00018;2013
868531;4570000557;1300868531;G4_FLOG_RF1_MEMB_05;G00018;2013
867948;4570000557;1300867948;G4_FLOG_RF1_MEMB_05;G00018;2013
867949;4570000557;1300867949;G4_FLOG_RF1_MEMB_05;G00018;2013
867957;4570000557;1300867957;G4_FLOG_RF1_MEMB_05;G00018;2013
867984;4570000557;1300867984;G4_FLOG_RF1_MEMB_05;G00018;2013
868630;4570000557;1300868630;G4_FLOG_RF1_MEMB_05;G00018;2013
868639;4570000557;1300868639;G4_FLOG_RF1_MEMB_05;G00018;2013
868641;4570000557;1300868641;G4_FLOG_RF1_MEMB_05;G00018;2013
868646;4570000557;1300868646;G4_FLOG_RF1_MEMB_05;G00018;2013
868650;4570000557;1300868650;G4_FLOG_RF1_MEMB_05;G00018;2013
868768;4570000557;1300868768;G4_FLOG_RF1_MEMB_05;G00018;2013
869291;4570000557;1300869291;G4_FLOG_RF1_MEMB_05;G00018;2013
869434;4570000557;1300869434;G4_FLOG_RF1_MEMB_05;G00018;2013
870082;4570000557;1300870082;G4_FLOG_RF1_MEMB_05;G00018;2013
870900;4570000557;1300870900;G4_FLOG_RF1_MEMB_05;G00018;2013
870903;4570000557;1300870903;G4_FLOG_RF1_MEMB_05;G00018;2013
870978;4570000557;1300870978;G4_FLOG_RF1_MEMB_05;G00018;2013
870979;4570000557;1300870979;G4_FLOG_RF1_MEMB_05;G00018;2013
870980;4570000557;1300870980;G4_FLOG_RF1_MEMB_05;G00018;2013
870994;4570000557;1300870994;G4_FLOG_RF1_MEMB_05;G00018;2013
871004;4570000557;1300871004;G4_FLOG_RF1_MEMB_05;G00018;2013
871015;4570000557;1300871015;G4_FLOG_RF1_MEMB_05;G00018;2013
871114;4570000557;1300871114;G4_FLOG_RF1_MEMB_05;G00018;2013
871117;4570000557;1300871117;G4_FLOG_RF1_MEMB_05;G00018;2013
871123;4570000557;1300871123;G4_FLOG_RF1_MEMB_05;G00018;2013
871136;4570000557;1300871136;G4_FLOG_RF1_MEMB_05;G00018;2013
871505;4570000557;1300871505;G4_FLOG_RF1_MEMB_05;G00018;2013
872261;4570000557;1300872261;G4_FLOG_RF1_MEMB_05;G00018;2013
872085;4570000557;1300872085;G4_FLOG_RF1_MEMB_05;G00018;2013
872459;4570000557;1300872459;G4_FLOG_RF1_MEMB_05;G00018;2013
872474;4570000557;1300872474;G4_FLOG_RF1_MEMB_05;G00018;2013
872582;4570000557;1300872582;G4_FLOG_RF1_MEMB_05;G00018;2013
872615;4570000557;1300872615;G4_FLOG_RF1_MEMB_05;G00018;2013
872623;4570000557;1300872623;G4_FLOG_RF1_MEMB_05;G00018;2013
872813;4570000557;1300872813;G4_FLOG_RF1_MEMB_05;G00018;2013
872932;4570000557;1300872932;G4_FLOG_RF1_MEMB_05;G00018;2013
872941;4570000557;1300872941;G4_FLOG_RF1_MEMB_05;G00018;2013
872942;4570000557;1300872942;G4_FLOG_RF1_MEMB_05;G00018;2013
872953;4570000557;1300872953;G4_FLOG_RF1_MEMB_05;G00018;2013
872955;4570000557;1300872955;G4_FLOG_RF1_MEMB_05;G00018;2013
872957;4570000557;1300872957;G4_FLOG_RF1_MEMB_05;G00018;2013
872958;4570000557;1300872958;G4_FLOG_RF1_MEMB_05;G00018;2013
872985;4570000557;1300872985;G4_FLOG_RF1_MEMB_05;G00018;2013
872992;4570000557;1300872992;G4_FLOG_RF1_MEMB_05;G00018;2013
873775;4570000557;1300873775;G4_FLOG_RF1_MEMB_05;G00018;2013
874027;4570000557;1300874027;G4_FLOG_RF1_MEMB_05;G00018;2013
874090;4570000557;1300874090;G4_FLOG_RF1_MEMB_05;G00018;2013
874097;4570000557;1300874097;G4_FLOG_RF1_MEMB_05;G00018;2013
874111;4570000557;1300874111;G4_FLOG_RF1_MEMB_05;G00018;2013
874126;4570000557;1300874126;G4_FLOG_RF1_MEMB_05;G00018;2013
874144;4570000557;1300874144;G4_FLOG_RF1_MEMB_05;G00018;2013
874154;4570000557;1300874154;G4_FLOG_RF1_MEMB_05;G00018;2013
874157;4570000557;1300874157;G4_FLOG_RF1_MEMB_05;G00018;2013
874159;4570000557;1300874159;G4_FLOG_RF1_MEMB_05;G00018;2013
874163;4570000557;1300874163;G4_FLOG_RF1_MEMB_05;G00018;2013
874165;4570000557;1300874165;G4_FLOG_RF1_MEMB_05;G00018;2013
874166;4570000557;1300874166;G4_FLOG_RF1_MEMB_05;G00018;2013
874168;4570000557;1300874168;G4_FLOG_RF1_MEMB_05;G00018;2013
874174;4570000557;1300874174;G4_FLOG_RF1_MEMB_05;G00018;2013
874175;4570000557;1300874175;G4_FLOG_RF1_MEMB_05;G00018;2013
874204;4570000557;1300874204;G4_FLOG_RF1_MEMB_05;G00018;2013
874224;4570000557;1300874224;G4_FLOG_RF1_MEMB_05;G00018;2013
874228;4570000557;1300874228;G4_FLOG_RF1_MEMB_05;G00018;2013
874230;4570000557;1300874230;G4_FLOG_RF1_MEMB_05;G00018;2013
874231;4570000557;1300874231;G4_FLOG_RF1_MEMB_05;G00018;2013
874235;4570000557;1300874235;G4_FLOG_RF1_MEMB_05;G00018;2013
874236;4570000557;1300874236;G4_FLOG_RF1_MEMB_05;G00018;2013
874241;4570000557;1300874241;G4_FLOG_RF1_MEMB_05;G00018;2013
874248;4570000557;1300874248;G4_FLOG_RF1_MEMB_05;G00018;2013
874250;4570000557;1300874250;G4_FLOG_RF1_MEMB_05;G00018;2013
874257;4570000557;1300874257;G4_FLOG_RF1_MEMB_05;G00018;2013
874266;4570000557;1300874266;G4_FLOG_RF1_MEMB_05;G00018;2013
874273;4570000557;1300874273;G4_FLOG_RF1_MEMB_05;G00018;2013
874275;4570000557;1300874275;G4_FLOG_RF1_MEMB_05;G00018;2013
874282;4570000557;1300874282;G4_FLOG_RF1_MEMB_05;G00018;2013
874293;4570000557;1300874293;G4_FLOG_RF1_MEMB_05;G00018;2013
874297;4570000557;1300874297;G4_FLOG_RF1_MEMB_05;G00018;2013
874408;4570000557;1300874408;G4_FLOG_RF1_MEMB_05;G00018;2013
874614;4570000557;1300874614;G4_FLOG_RF1_MEMB_05;G00018;2013
874952;4570000557;1300874952;G4_FLOG_RF1_MEMB_05;G00018;2013
874997;4570000557;1300874997;G4_FLOG_RF1_MEMB_05;G00018;2013
875287;4570000557;1300875287;G4_FLOG_RF1_MEMB_05;G00018;2013
875299;4570000557;1300875299;G4_FLOG_RF1_MEMB_05;G00018;2013
875306;4570000557;1300875306;G4_FLOG_RF1_MEMB_05;G00018;2013
875316;4570000557;1300875316;G4_FLOG_RF1_MEMB_05;G00018;2013
875319;4570000557;1300875319;G4_FLOG_RF1_MEMB_05;G00018;2013
875354;4570000557;1300875354;G4_FLOG_RF1_MEMB_05;G00018;2013
875393;4570000557;1300875393;G4_FLOG_RF1_MEMB_05;G00018;2013
875403;4570000557;1300875403;G4_FLOG_RF1_MEMB_05;G00018;2013
875408;4570000557;1300875408;G4_FLOG_RF1_MEMB_05;G00018;2013
875411;4570000557;1300875411;G4_FLOG_RF1_MEMB_05;G00018;2013
875418;4570000557;1300875418;G4_FLOG_RF1_MEMB_05;G00018;2013
875580;4570000557;1300875580;G4_FLOG_RF1_MEMB_05;G00018;2013
875594;4570000557;1300875594;G4_FLOG_RF1_MEMB_05;G00018;2013
875599;4570000557;1300875599;G4_FLOG_RF1_MEMB_05;G00018;2013
875618;4570000557;1300875618;G4_FLOG_RF1_MEMB_05;G00018;2013
875626;4570000557;1300875626;G4_FLOG_RF1_MEMB_05;G00018;2013
875709;4570000557;1300875709;G4_FLOG_RF1_MEMB_05;G00018;2013
875818;4570000557;1300875818;G4_FLOG_RF1_MEMB_05;G00018;2013
875868;4570000557;1300875868;G4_FLOG_RF1_MEMB_05;G00018;2013
875898;4570000557;1300875898;G4_FLOG_RF1_MEMB_05;G00018;2013
875955;4570000557;1300875955;G4_FLOG_RF1_MEMB_05;G00018;2013
875969;4570000557;1300875969;G4_FLOG_RF1_MEMB_05;G00018;2013
875982;4570000557;1300875982;G4_FLOG_RF1_MEMB_05;G00018;2013
876111;4570000557;1300876111;G4_FLOG_RF1_MEMB_05;G00018;2013
876979;4570000557;1300876979;G4_FLOG_RF1_MEMB_05;G00018;2013
877018;4570000557;1300877018;G4_FLOG_RF1_MEMB_05;G00018;2013
877038;4570000557;1300877038;G4_FLOG_RF1_MEMB_05;G00018;2013
877076;4570000557;1300877076;G4_FLOG_RF1_MEMB_05;G00018;2013
877196;4570000557;1300877196;G4_FLOG_RF1_MEMB_05;G00018;2013
877355;4570000557;1300877355;G4_FLOG_RF1_MEMB_05;G00018;2013
881945;4570000557;1300881945;G4_FLOG_RF1_MEMB_05;G00018;2013
881954;4570000557;1300881954;G4_FLOG_RF1_MEMB_05;G00018;2013
881986;4570000557;1300881986;G4_FLOG_RF1_MEMB_05;G00018;2013
882110;4570000557;1300882110;G4_FLOG_RF1_MEMB_05;G00018;2013
882249;4570000557;1300882249;G4_FLOG_RF1_MEMB_05;G00018;2013
882267;4570000557;1300882267;G4_FLOG_RF1_MEMB_05;G00018;2013
882294;4570000557;1300882294;G4_FLOG_RF1_MEMB_05;G00018;2013
882354;4570000557;1300882354;G4_FLOG_RF1_MEMB_05;G00018;2013
882682;4570000557;1300882682;G4_FLOG_RF1_MEMB_05;G00018;2013
882686;4570000557;1300882686;G4_FLOG_RF1_MEMB_05;G00018;2013
882695;4570000557;1300882695;G4_FLOG_RF1_MEMB_05;G00018;2013
882938;4570000557;1300882938;G4_FLOG_RF1_MEMB_05;G00018;2013
882961;4570000557;1300882961;G4_FLOG_RF1_MEMB_05;G00018;2013
882976;4570000557;1300882976;G4_FLOG_RF1_MEMB_05;G00018;2013
883058;4570000557;1300883058;G4_FLOG_RF1_MEMB_05;G00018;2013
883064;4570000557;1300883064;G4_FLOG_RF1_MEMB_05;G00018;2013
883070;4570000557;1300883070;G4_FLOG_RF1_MEMB_05;G00018;2013
883125;4570000557;1300883125;G4_FLOG_RF1_MEMB_05;G00018;2013
883132;4570000557;1300883132;G4_FLOG_RF1_MEMB_05;G00018;2013
883133;4570000557;1300883133;G4_FLOG_RF1_MEMB_05;G00018;2013
883162;4570000557;1300883162;G4_FLOG_RF1_MEMB_05;G00018;2013
883498;4570000557;1300883498;G4_FLOG_RF1_MEMB_05;G00018;2013
883516;4570000557;1300883516;G4_FLOG_RF1_MEMB_05;G00018;2013
883522;4570000557;1300883522;G4_FLOG_RF1_MEMB_05;G00018;2013
883537;4570000557;1300883537;G4_FLOG_RF1_MEMB_05;G00018;2013
883541;4570000557;1300883541;G4_FLOG_RF1_MEMB_05;G00018;2013
883652;4570000557;1300883652;G4_FLOG_RF1_MEMB_05;G00018;2013
883686;4570000557;1300883686;G4_FLOG_RF1_MEMB_05;G00018;2013
883692;4570000557;1300883692;G4_FLOG_RF1_MEMB_05;G00018;2013
883704;4570000557;1300883704;G4_FLOG_RF1_MEMB_05;G00018;2013
883767;4570000557;1300883767;G4_FLOG_RF1_MEMB_05;G00018;2013
884261;4570000557;1300884261;G4_FLOG_RF1_MEMB_05;G00018;2013
884267;4570000557;1300884267;G4_FLOG_RF1_MEMB_05;G00018;2013
884298;4570000557;1300884298;G4_FLOG_RF1_MEMB_05;G00018;2013
884303;4570000557;1300884303;G4_FLOG_RF1_MEMB_05;G00018;2013
884338;4570000557;1300884338;G4_FLOG_RF1_MEMB_05;G00018;2013
884430;4570000557;1300884430;G4_FLOG_RF1_MEMB_05;G00018;2013
884687;4570000557;1300884687;G4_FLOG_RF1_MEMB_05;G00018;2013
884700;4570000557;1300884700;G4_FLOG_RF1_MEMB_05;G00018;2013
884703;4570000557;1300884703;G4_FLOG_RF1_MEMB_05;G00018;2013
884759;4570000557;1300884759;G4_FLOG_RF1_MEMB_05;G00018;2013
884786;4570000557;1300884786;G4_FLOG_RF1_MEMB_05;G00018;2013
884799;4570000557;1300884799;G4_FLOG_RF1_MEMB_05;G00018;2013
886729;4570000557;1300886729;G4_FLOG_RF1_MEMB_05;G00018;2013
886742;4570000557;1300886742;G4_FLOG_RF1_MEMB_05;G00018;2013
886747;4570000557;1300886747;G4_FLOG_RF1_MEMB_05;G00018;2013
886758;4570000557;1300886758;G4_FLOG_RF1_MEMB_05;G00018;2013
887009;4570000557;1300887009;G4_FLOG_RF1_MEMB_05;G00018;2013
887010;4570000557;1300887010;G4_FLOG_RF1_MEMB_05;G00018;2013
887015;4570000557;1300887015;G4_FLOG_RF1_MEMB_05;G00018;2013
887024;4570000557;1300887024;G4_FLOG_RF1_MEMB_05;G00018;2013
887029;4570000557;1300887029;G4_FLOG_RF1_MEMB_05;G00018;2013
887366;4570000557;1300887366;G4_FLOG_RF1_MEMB_05;G00018;2013
887375;4570000557;1300887375;G4_FLOG_RF1_MEMB_05;G00018;2013
887395;4570000557;1300887395;G4_FLOG_RF1_MEMB_05;G00018;2013
887396;4570000557;1300887396;G4_FLOG_RF1_MEMB_05;G00018;2013
887397;4570000557;1300887397;G4_FLOG_RF1_MEMB_05;G00018;2013
887403;4570000557;1300887403;G4_FLOG_RF1_MEMB_05;G00018;2013
887407;4570000557;1300887407;G4_FLOG_RF1_MEMB_05;G00018;2013
887408;4570000557;1300887408;G4_FLOG_RF1_MEMB_05;G00018;2013
887412;4570000557;1300887412;G4_FLOG_RF1_MEMB_05;G00018;2013
887413;4570000557;1300887413;G4_FLOG_RF1_MEMB_05;G00018;2013
887414;4570000557;1300887414;G4_FLOG_RF1_MEMB_05;G00018;2013
887415;4570000557;1300887415;G4_FLOG_RF1_MEMB_05;G00018;2013
887417;4570000557;1300887417;G4_FLOG_RF1_MEMB_05;G00018;2013
887420;4570000557;1300887420;G4_FLOG_RF1_MEMB_05;G00018;2013
887426;4570000557;1300887426;G4_FLOG_RF1_MEMB_05;G00018;2013
887428;4570000557;1300887428;G4_FLOG_RF1_MEMB_05;G00018;2013
887429;4570000557;1300887429;G4_FLOG_RF1_MEMB_05;G00018;2013
887434;4570000557;1300887434;G4_FLOG_RF1_MEMB_05;G00018;2013
887435;4570000557;1300887435;G4_FLOG_RF1_MEMB_05;G00018;2013
887437;4570000557;1300887437;G4_FLOG_RF1_MEMB_05;G00018;2013
887438;4570000557;1300887438;G4_FLOG_RF1_MEMB_05;G00018;2013
887439;4570000557;1300887439;G4_FLOG_RF1_MEMB_05;G00018;2013
887441;4570000557;1300887441;G4_FLOG_RF1_MEMB_05;G00018;2013
887444;4570000557;1300887444;G4_FLOG_RF1_MEMB_05;G00018;2013
887445;4570000557;1300887445;G4_FLOG_RF1_MEMB_05;G00018;2013
887449;4570000557;1300887449;G4_FLOG_RF1_MEMB_05;G00018;2013
887455;4570000557;1300887455;G4_FLOG_RF1_MEMB_05;G00018;2013
887459;4570000557;1300887459;G4_FLOG_RF1_MEMB_05;G00018;2013
887592;4570000557;1300887592;G4_FLOG_RF1_MEMB_05;G00018;2013
887615;4570000557;1300887615;G4_FLOG_RF1_MEMB_05;G00018;2013
887911;4570000557;1300887911;G4_FLOG_RF1_MEMB_05;G00018;2013
887929;4570000557;1300887929;G4_FLOG_RF1_MEMB_05;G00018;2013
887984;4570000557;1300887984;G4_FLOG_RF1_MEMB_05;G00018;2013
888002;4570000557;1300888002;G4_FLOG_RF1_MEMB_05;G00018;2013
888283;4570000557;1300888283;G4_FLOG_RF1_MEMB_05;G00018;2013
888403;4570000557;1300888403;G4_FLOG_RF1_MEMB_05;G00018;2013
888495;4570000557;1300888495;G4_FLOG_RF1_MEMB_05;G00018;2013
897049;4570000557;1300897049;G4_FLOG_RF1_MEMB_05;G00018;2013
897068;4570000557;1300897068;G4_FLOG_RF1_MEMB_05;G00018;2013
897252;4570000557;1300897252;G4_FLOG_RF1_MEMB_05;G00018;2013
897255;4570000557;1300897255;G4_FLOG_RF1_MEMB_05;G00018;2013
897284;4570000557;1300897284;G4_FLOG_RF1_MEMB_05;G00018;2013
897321;4570000557;1300897321;G4_FLOG_RF1_MEMB_05;G00018;2013
897326;4570000557;1300897326;G4_FLOG_RF1_MEMB_05;G00018;2013
897434;4570000557;1300897434;G4_FLOG_RF1_MEMB_05;G00018;2013
897511;4570000557;1300897511;G4_FLOG_RF1_MEMB_05;G00018;2013
897522;4570000557;1300897522;G4_FLOG_RF1_MEMB_05;G00018;2013
897523;4570000557;1300897523;G4_FLOG_RF1_MEMB_05;G00018;2013
898170;4570000557;1300898170;G4_FLOG_RF1_MEMB_05;G00018;2013
898222;4570000557;1300898222;G4_FLOG_RF1_MEMB_05;G00018;2013
897966;4570000557;1300897966;G4_FLOG_RF1_MEMB_05;G00018;2013
898051;4570000557;1300898051;G4_FLOG_RF1_MEMB_05;G00018;2013
900295;4570000557;1300900295;G4_FLOG_RF1_MEMB_05;G00018;2013
900312;4570000557;1300900312;G4_FLOG_RF1_MEMB_05;G00018;2013
900372;4570000557;1300900372;G4_FLOG_RF1_MEMB_05;G00018;2013
900386;4570000557;1300900386;G4_FLOG_RF1_MEMB_05;G00018;2013
900390;4570000557;1300900390;G4_FLOG_RF1_MEMB_05;G00018;2013
900555;4570000557;1300900555;G4_FLOG_RF1_MEMB_05;G00018;2013
900612;4570000557;1300900612;G4_FLOG_RF1_MEMB_05;G00018;2013
900616;4570000557;1300900616;G4_FLOG_RF1_MEMB_05;G00018;2013
900622;4570000557;1300900622;G4_FLOG_RF1_MEMB_05;G00018;2013
900706;4570000557;1300900706;G4_FLOG_RF1_MEMB_05;G00018;2013
900793;4570000557;1300900793;G4_FLOG_RF1_MEMB_05;G00018;2013
900805;4570000557;1300900805;G4_FLOG_RF1_MEMB_05;G00018;2013
900808;4570000557;1300900808;G4_FLOG_RF1_MEMB_05;G00018;2013
900861;4570000557;1300900861;G4_FLOG_RF1_MEMB_05;G00018;2013
901182;4570000557;1300901182;G4_FLOG_RF1_MEMB_05;G00018;2013
901190;4570000557;1300901190;G4_FLOG_RF1_MEMB_05;G00018;2013
901192;4570000557;1300901192;G4_FLOG_RF1_MEMB_05;G00018;2013
901193;4570000557;1300901193;G4_FLOG_RF1_MEMB_05;G00018;2013
901197;4570000557;1300901197;G4_FLOG_RF1_MEMB_05;G00018;2013
901210;4570000557;1300901210;G4_FLOG_RF1_MEMB_05;G00018;2013
901218;4570000557;1300901218;G4_FLOG_RF1_MEMB_05;G00018;2013
901224;4570000557;1300901224;G4_FLOG_RF1_MEMB_05;G00018;2013
901251;4570000557;1300901251;G4_FLOG_RF1_MEMB_05;G00018;2013
901253;4570000557;1300901253;G4_FLOG_RF1_MEMB_05;G00018;2013
901263;4570000557;1300901263;G4_FLOG_RF1_MEMB_05;G00018;2013
901299;4570000557;1300901299;G4_FLOG_RF1_MEMB_05;G00018;2013
901303;4570000557;1300901303;G4_FLOG_RF1_MEMB_05;G00018;2013
901306;4570000557;1300901306;G4_FLOG_RF1_MEMB_05;G00018;2013
901317;4570000557;1300901317;G4_FLOG_RF1_MEMB_05;G00018;2013
901323;4570000557;1300901323;G4_FLOG_RF1_MEMB_05;G00018;2013
901328;4570000557;1300901328;G4_FLOG_RF1_MEMB_05;G00018;2013
901334;4570000557;1300901334;G4_FLOG_RF1_MEMB_05;G00018;2013
901336;4570000557;1300901336;G4_FLOG_RF1_MEMB_05;G00018;2013
901337;4570000557;1300901337;G4_FLOG_RF1_MEMB_05;G00018;2013
901343;4570000557;1300901343;G4_FLOG_RF1_MEMB_05;G00018;2013
901346;4570000557;1300901346;G4_FLOG_RF1_MEMB_05;G00018;2013
901363;4570000557;1300901363;G4_FLOG_RF1_MEMB_05;G00018;2013
901370;4570000557;1300901370;G4_FLOG_RF1_MEMB_05;G00018;2013
901371;4570000557;1300901371;G4_FLOG_RF1_MEMB_05;G00018;2013
901372;4570000557;1300901372;G4_FLOG_RF1_MEMB_05;G00018;2013
901373;4570000557;1300901373;G4_FLOG_RF1_MEMB_05;G00018;2013
901407;4570000557;1300901407;G4_FLOG_RF1_MEMB_05;G00018;2013
901411;4570000557;1300901411;G4_FLOG_RF1_MEMB_05;G00018;2013
901412;4570000557;1300901412;G4_FLOG_RF1_MEMB_05;G00018;2013
901417;4570000557;1300901417;G4_FLOG_RF1_MEMB_05;G00018;2013
901419;4570000557;1300901419;G4_FLOG_RF1_MEMB_05;G00018;2013
901422;4570000557;1300901422;G4_FLOG_RF1_MEMB_05;G00018;2013
901424;4570000557;1300901424;G4_FLOG_RF1_MEMB_05;G00018;2013
901442;4570000557;1300901442;G4_FLOG_RF1_MEMB_05;G00018;2013
901521;4570000557;1300901521;G4_FLOG_RF1_MEMB_05;G00018;2013
907482;4570000557;1300907482;G4_FLOG_RF1_MEMB_05;G00018;2013
907625;4570000557;1300907625;G4_FLOG_RF1_MEMB_05;G00018;2013
907628;4570000557;1300907628;G4_FLOG_RF1_MEMB_05;G00018;2013
907705;4570000557;1300907705;G4_FLOG_RF1_MEMB_05;G00018;2013
907711;4570000557;1300907711;G4_FLOG_RF1_MEMB_05;G00018;2013
907720;4570000557;1300907720;G4_FLOG_RF1_MEMB_05;G00018;2013
907819;4570000557;1300907819;G4_FLOG_RF1_MEMB_05;G00018;2013
907845;4570000557;1300907845;G4_FLOG_RF1_MEMB_05;G00018;2013
907879;4570000557;1300907879;G4_FLOG_RF1_MEMB_05;G00018;2013
908199;4570000557;1300908199;G4_FLOG_RF1_MEMB_05;G00018;2013
908232;4570000557;1300908232;G4_FLOG_RF1_MEMB_05;G00018;2013
908283;4570000557;1300908283;G4_FLOG_RF1_MEMB_05;G00018;2013
908312;4570000557;1300908312;G4_FLOG_RF1_MEMB_05;G00018;2013
908337;4570000557;1300908337;G4_FLOG_RF1_MEMB_05;G00018;2013
908391;4570000557;1300908391;G4_FLOG_RF1_MEMB_05;G00018;2013
908543;4570000557;1300908543;G4_FLOG_RF1_MEMB_05;G00018;2013
908549;4570000557;1300908549;G4_FLOG_RF1_MEMB_05;G00018;2013
908562;4570000557;1300908562;G4_FLOG_RF1_MEMB_05;G00018;2013
908563;4570000557;1300908563;G4_FLOG_RF1_MEMB_05;G00018;2013
908684;4570000557;1300908684;G4_FLOG_RF1_MEMB_05;G00018;2013
908688;4570000557;1300908688;G4_FLOG_RF1_MEMB_05;G00018;2013
908764;4570000557;1300908764;G4_FLOG_RF1_MEMB_05;G00018;2013
908837;4570000557;1300908837;G4_FLOG_RF1_MEMB_05;G00018;2013
909239;4570000557;1300909239;G4_FLOG_RF1_MEMB_05;G00018;2013
909380;4570000557;1300909380;G4_FLOG_RF1_MEMB_05;G00018;2013
909384;4570000557;1300909384;G4_FLOG_RF1_MEMB_05;G00018;2013
909386;4570000557;1300909386;G4_FLOG_RF1_MEMB_05;G00018;2013
909387;4570000557;1300909387;G4_FLOG_RF1_MEMB_05;G00018;2013
909388;4570000557;1300909388;G4_FLOG_RF1_MEMB_05;G00018;2013
909389;4570000557;1300909389;G4_FLOG_RF1_MEMB_05;G00018;2013
909390;4570000557;1300909390;G4_FLOG_RF1_MEMB_05;G00018;2013
909393;4570000557;1300909393;G4_FLOG_RF1_MEMB_05;G00018;2013
909398;4570000557;1300909398;G4_FLOG_RF1_MEMB_05;G00018;2013
909403;4570000557;1300909403;G4_FLOG_RF1_MEMB_05;G00018;2013
909406;4570000557;1300909406;G4_FLOG_RF1_MEMB_05;G00018;2013
909409;4570000557;1300909409;G4_FLOG_RF1_MEMB_05;G00018;2013
909421;4570000557;1300909421;G4_FLOG_RF1_MEMB_05;G00018;2013
909423;4570000557;1300909423;G4_FLOG_RF1_MEMB_05;G00018;2013
909424;4570000557;1300909424;G4_FLOG_RF1_MEMB_05;G00018;2013
909432;4570000557;1300909432;G4_FLOG_RF1_MEMB_05;G00018;2013
909556;4570000557;1300909556;G4_FLOG_RF1_MEMB_05;G00018;2013
909627;4570000557;1300909627;G4_FLOG_RF1_MEMB_05;G00018;2013
909629;4570000557;1300909629;G4_FLOG_RF1_MEMB_05;G00018;2013
909687;4570000557;1300909687;G4_FLOG_RF1_MEMB_05;G00018;2013
909758;4570000557;1300909758;G4_FLOG_RF1_MEMB_05;G00018;2013
909924;4570000557;1300909924;G4_FLOG_RF1_MEMB_05;G00018;2013
909930;4570000557;1300909930;G4_FLOG_RF1_MEMB_05;G00018;2013
909937;4570000557;1300909937;G4_FLOG_RF1_MEMB_05;G00018;2013
909956;4570000557;1300909956;G4_FLOG_RF1_MEMB_05;G00018;2013
909958;4570000557;1300909958;G4_FLOG_RF1_MEMB_05;G00018;2013
909959;4570000557;1300909959;G4_FLOG_RF1_MEMB_05;G00018;2013
909987;4570000557;1300909987;G4_FLOG_RF1_MEMB_05;G00018;2013
910143;4570000557;1300910143;G4_FLOG_RF1_MEMB_05;G00018;2013
910259;4570000557;1300910259;G4_FLOG_RF1_MEMB_05;G00018;2013
910353;4570000557;1300910353;G4_FLOG_RF1_MEMB_05;G00018;2013
910361;4570000557;1300910361;G4_FLOG_RF1_MEMB_05;G00018;2013
910380;4570000557;1300910380;G4_FLOG_RF1_MEMB_05;G00018;2013
912875;4570000557;1300912875;G4_FLOG_RF1_MEMB_05;G00018;2013
912929;4570000557;1300912929;G4_FLOG_RF1_MEMB_05;G00018;2013
912933;4570000557;1300912933;G4_FLOG_RF1_MEMB_05;G00018;2013
912950;4570000557;1300912950;G4_FLOG_RF1_MEMB_05;G00018;2013
912962;4570000557;1300912962;G4_FLOG_RF1_MEMB_05;G00018;2013
912992;4570000557;1300912992;G4_FLOG_RF1_MEMB_05;G00018;2013
913014;4570000557;1300913014;G4_FLOG_RF1_MEMB_05;G00018;2013
913093;4570000557;1300913093;G4_FLOG_RF1_MEMB_05;G00018;2013
913145;4570000557;1300913145;G4_FLOG_RF1_MEMB_05;G00018;2013
